package,folder,step_order,step_type,step_name,component,connection,direction,object,layer,system,declared,via
FACT_Load_SupplierPayment,08_facts,4,Microsoft.Pipeline,Load Fact Supplier Payment,Insert Foreign Currency Settlements,WWI_DW_Destination_DB,write,FACT.SUPPLIER PAYMENT,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierPayment,08_facts,4,Microsoft.Pipeline,Load Fact Supplier Payment,Insert Discounted Settlements,WWI_DW_Destination_DB,write,FACT.SUPPLIER PAYMENT,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierPayment,08_facts,4,Microsoft.Pipeline,Load Fact Supplier Payment,Reject Unknown Supplier,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_Load_SupplierPayment,08_facts,5,Microsoft.ExecuteSQLTask,Post FX Revaluation Entries,,,exec,INTEGRATION.LOADFACTSUPPLIERPAYMENT,dw-integration,SQL Server DW,False,direct
FACT_Load_SupplierPayment,08_facts,6,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_SupplierPayment,08_facts,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
FACT_Load_SupplierPayment,08_facts,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FACT_Load_SupplierPayment,08_facts,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_SupplierPayment,08_facts,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FACT_Load_SupplierPayment,08_facts,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,3,Microsoft.ExecuteSQLTask,Get Watermark,,,exec,ETL.USP_GETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,4,Microsoft.ExecuteSQLTask,Reverse Prior Period Accruals,,,read,FACT.SUPPLIER TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,4,Microsoft.ExecuteSQLTask,Reverse Prior Period Accruals,,,write,FACT.SUPPLIER TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,stg SupplierTransaction,WWI_Staging_DB,read,STG.SUPPLIERTRANSACTION,staging-stg,SQL Server Staging,False,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Supplier Key,WWI_DW_Destination_DB,read,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Supplier Key,WWI_DW_Destination_DB,lookup,DIMENSION.SUPPLIER,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Transaction Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Transaction Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Due Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Lookup Due Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Insert Invoices,WWI_DW_Destination_DB,write,FACT.SUPPLIER TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Insert Credit Notes,WWI_DW_Destination_DB,write,FACT.SUPPLIER TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Insert Accruals,WWI_DW_Destination_DB,write,FACT.SUPPLIER TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_SupplierTransaction,08_facts,5,Microsoft.Pipeline,Load Fact Supplier Transaction,Reject Unknown Supplier,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_Load_SupplierTransaction,08_facts,6,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FACT_Load_SupplierTransaction,08_facts,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,3,Microsoft.ExecuteSQLTask,Get Watermark,,,exec,ETL.USP_GETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,stg Transaction,WWI_Staging_DB,read,STG.TRANSACTION,staging-stg,SQL Server Staging,False,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Lookup Transaction Type,WWI_DW_Destination_DB,read,DIMENSION.TRANSACTION TYPE,dw-dimension,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Lookup Transaction Type,WWI_DW_Destination_DB,lookup,DIMENSION.TRANSACTION TYPE,dw-dimension,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Lookup Transaction Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Lookup Transaction Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Insert Customer Side,WWI_DW_Destination_DB,write,FACT.TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Insert Supplier Side,WWI_DW_Destination_DB,write,FACT.TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Insert Other Party Types,WWI_DW_Destination_DB,write,FACT.TRANSACTION,dw-fact,SQL Server DW,True,direct
FACT_Load_Transaction,08_facts,4,Microsoft.Pipeline,Load Fact Transaction,Reject Unbalanced Rows,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
FACT_Load_Transaction,08_facts,5,Microsoft.ExecuteSQLTask,Recalculate Running Balances,,,exec,INTEGRATION.LOADFACTTRANSACTION,dw-integration,SQL Server DW,False,direct
FACT_Load_Transaction,08_facts,6,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FACT_Load_Transaction,08_facts,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,3,Microsoft.ExecuteSQLTask,Get Watermark,,,exec,ETL.USP_GETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,stg WebSession,WWI_Staging_DB,read,STG.WEBSESSION,staging-stg,SQL Server Staging,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDFILEROW,staging-err,SQL Server Staging,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Lookup Customer Key,WWI_DW_Destination_DB,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Lookup Customer Key,WWI_DW_Destination_DB,lookup,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Insert Identified Sessions,WWI_DW_Destination_DB,write,FACT.WEB SESSION,dw-fact,SQL Server DW,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Insert Anonymous Sessions,WWI_DW_Destination_DB,write,FACT.WEB SESSION,dw-fact,SQL Server DW,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Insert Bounces,WWI_DW_Destination_DB,write,FACT.WEB SESSION,dw-fact,SQL Server DW,True,direct
FACT_Load_WebSession,08_facts,4,Microsoft.Pipeline,Load Fact Web Session,Discard Bot Traffic,WWI_Staging_DB,write,ERR.REJECTEDFILEROW,staging-err,SQL Server Staging,True,direct
FACT_Load_WebSession,08_facts,5,Microsoft.ExecuteSQLTask,Attribute Sessions To Orders,,,exec,INTEGRATION.LOADFACTWEBSESSION,dw-integration,SQL Server DW,False,direct
FACT_Load_WebSession,08_facts,6,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,7,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FACT_Load_WebSession,08_facts,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,2,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,3,Microsoft.ExecuteSQLTask,Get Watermark,,,exec,ETL.USP_GETWATERMARK,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,stg SaleLine NA,WWI_Staging_DB,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Customer Key,WWI_DW_Destination_DB,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Customer Key,WWI_DW_Destination_DB,lookup,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Reject Source Errors,WWI_Staging_DB,write,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Stock Item Key,WWI_DW_Destination_DB,read,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Stock Item Key,WWI_DW_Destination_DB,lookup,DIMENSION.STOCK ITEM,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup City Key,WWI_DW_Destination_DB,read,DIMENSION.CITY,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup City Key,WWI_DW_Destination_DB,lookup,DIMENSION.CITY,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Salesperson Key,WWI_DW_Destination_DB,read,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Salesperson Key,WWI_DW_Destination_DB,lookup,DIMENSION.SALESPERSON,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup State Sales Tax Rate,WWI_Staging_DB,read,STG.TAXRATE,staging-stg,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup State Sales Tax Rate,WWI_Staging_DB,lookup,STG.TAXRATE,staging-stg,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Invoice Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Invoice Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Delivery Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Delivery Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Payment Due Date Key,WWI_DW_Destination_DB,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Lookup Payment Due Date Key,WWI_DW_Destination_DB,lookup,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Insert Fact Sale,WWI_DW_Destination_DB,write,FACT.SALE,dw-fact,SQL Server DW,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Hold Missing Customer,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Hold Missing Stock Item,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,4,Microsoft.Pipeline,Load Fact Sale NA,Reject Zero Quantity,WWI_Staging_DB,write,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,5,Microsoft.ExecuteSQLTask,Queue Late Arriving Customer,,,read,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,5,Microsoft.ExecuteSQLTask,Queue Late Arriving Customer,,,read,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,5,Microsoft.ExecuteSQLTask,Queue Late Arriving Customer,,,write,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,6,Microsoft.ExecuteSQLTask,Queue Late Arriving Stock Item,,,read,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,6,Microsoft.ExecuteSQLTask,Queue Late Arriving Stock Item,,,read,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,6,Microsoft.ExecuteSQLTask,Queue Late Arriving Stock Item,,,write,WORK.LATEARRIVINGDIMENSIONQUEUE,staging-work,SQL Server Staging,True,direct
FACT_NA_Load_Sale,08_facts,7,Microsoft.ExecuteSQLTask,Load Held Rows Against Unknown Member,,,exec,INTEGRATION.LOADFACTSALE,dw-integration,SQL Server DW,False,direct
FACT_NA_Load_Sale,08_facts,8,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,9,Microsoft.ExecuteSQLTask,Log Rejected Records,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,10,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,11,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,12,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FACT_NA_Load_Sale,08_facts,13,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,2,Microsoft.ExecuteSQLTask,Count Open Variances,,,read,ETL.RECONCILIATIONRESULT,etl-control,ETL control,True,direct
FIN_Close_PeriodLock,10_finance,3,Microsoft.ExecuteSQLTask,Lock Ledgers,,,read,FACT.GL POSTING,dw-fact,SQL Server DW,True,direct
FIN_Close_PeriodLock,10_finance,3,Microsoft.ExecuteSQLTask,Lock Ledgers,,,write,ETL.CONFIGURATION,etl-control,ETL control,True,direct
FIN_Close_PeriodLock,10_finance,4,Microsoft.ExecuteSQLTask,Lock APAC 445 Period,,,read,DIMENSION.DATE,dw-dimension,SQL Server DW,True,direct
FIN_Close_PeriodLock,10_finance,4,Microsoft.ExecuteSQLTask,Lock APAC 445 Period,,,write,ETL.CONFIGURATION,etl-control,ETL control,True,direct
FIN_Close_PeriodLock,10_finance,5,Microsoft.ExecuteSQLTask,Stamp Closing Batch,,,write,ETL.BATCH,etl-control,ETL control,True,direct
FIN_Close_PeriodLock,10_finance,6,Microsoft.ExecuteSQLTask,Refuse Close,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FIN_Close_PeriodLock,10_finance,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
FIN_Currency_Revaluation,10_finance,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
FIN_Currency_Revaluation,10_finance,2,Microsoft.ExecuteSQLTask,Truncate work_FxRevaluationRate,,,write,WORK.FXREVALUATIONRATE,staging-work,SQL Server Staging,False,direct
FIN_Currency_Revaluation,10_finance,3,Microsoft.Pipeline,Load Closing Rates,stg FxRate Closing,WWI_Staging_DB,read,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
FIN_Currency_Revaluation,10_finance,3,Microsoft.Pipeline,Load Closing Rates,work FxRevaluationRate,WWI_Staging_DB,write,WORK.FXREVALUATIONRATE,staging-work,SQL Server Staging,False,direct
FIN_Currency_Revaluation,10_finance,4,Microsoft.ExecuteSQLTask,Find Missing Rates,,,read,STG.APINVOICE,staging-stg,SQL Server Staging,True,direct
FIN_Currency_Revaluation,10_finance,4,Microsoft.ExecuteSQLTask,Find Missing Rates,,,read,WORK.FXREVALUATIONRATE,staging-work,SQL Server Staging,False,direct
FIN_Currency_Revaluation,10_finance,5,Microsoft.ExecuteSQLTask,Revalue Open Items,,,read,FACT.PAYMENT,dw-fact,SQL Server DW,True,direct
FIN_Currency_Revaluation,10_finance,5,Microsoft.ExecuteSQLTask,Revalue Open Items,,,read,WORK.FXREVALUATIONRATE,staging-work,SQL Server Staging,False,direct
FIN_Currency_Revaluation,10_finance,5,Microsoft.ExecuteSQLTask,Revalue Open Items,,,write,FACT.PAYMENT,dw-fact,SQL Server DW,True,direct
FIN_Currency_Revaluation,10_finance,6,Microsoft.ExecuteSQLTask,Count Revalued Items,,,read,FACT.PAYMENT,dw-fact,SQL Server DW,True,direct
FIN_Currency_Revaluation,10_finance,7,Microsoft.ExecuteSQLTask,Log Missing Rates,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
FIN_Currency_Revaluation,10_finance,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
FIN_Currency_Revaluation,10_finance,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
